timestamp,elapsed_seconds,phase_id,phase_name,iteration,nnodes,gpus_per_node,gpu_id,gpu_name,temperature_c,power_draw_w,power_limit_w,enforced_power_limit_w,pstate,clocks_throttle_active,clocks_throttle_gpu_idle,clocks_throttle_sw_power_cap,memory_used_mb,memory_total_mb,memory_util_percent,gpu_util_percent,sm_clock_mhz,mem_clock_mhz,timestamp_aligned_unix,operation
2026-02-12_04:38:14,3464,3,training,100,1,2,0,NVIDIA A100 80GB PCIe,59,278.65,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,60,100,1410,1512,1770889106.559520,update_actor
2026-02-12_04:38:15,3465,3,training,100,1,2,0,NVIDIA A100 80GB PCIe,59,274.97,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,61,100,1410,1512,1770889107.559520,update_actor
2026-02-12_04:38:17,3467,3,training,100,1,2,0,NVIDIA A100 80GB PCIe,60,284.79,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,46,90,1410,1512,1770889109.559520,update_actor
2026-02-12_04:38:18,3468,3,training,100,1,2,0,NVIDIA A100 80GB PCIe,59,254.55,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,46,92,1410,1512,1770889110.559520,update_actor
2026-02-12_04:38:19,3469,1,rollout,101,1,2,0,NVIDIA A100 80GB PCIe,55,92.24,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24622,81920,3,100,1410,1512,1770889111.559520,gen_max
2026-02-12_04:38:20,3470,1,rollout,101,1,2,0,NVIDIA A100 80GB PCIe,55,91.15,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,39988,81920,2,80,1410,1512,1770889112.559520,gen_max
2026-02-12_04:38:21,3471,1,rollout,101,1,2,0,NVIDIA A100 80GB PCIe,59,295.07,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,48616,81920,71,92,1410,1512,1770889113.559520,gen_max
2026-02-12_04:38:23,3473,1,rollout,101,1,2,0,NVIDIA A100 80GB PCIe,59,297.11,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,48616,81920,71,91,1410,1512,1770889115.559520,gen_max
2026-02-12_04:38:24,3474,1,rollout,101,1,2,0,NVIDIA A100 80GB PCIe,59,305.82,300.00,300.00,P0,0x0000000000000004,Not Active,Active,48620,81920,82,94,1395,1512,1770889116.559520,gen_max
2026-02-12_04:38:25,3475,1,rollout,101,1,2,0,NVIDIA A100 80GB PCIe,55,88.82,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24622,81920,0,0,1410,1512,1770889117.559520,gen_max
2026-02-12_04:38:26,3476,1,rollout,101,1,2,0,NVIDIA A100 80GB PCIe,54,88.32,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,48608,81920,3,100,1410,1512,1770889118.559520,gen_max
2026-02-12_04:38:28,3478,1,rollout,101,1,2,0,NVIDIA A100 80GB PCIe,58,294.41,300.00,300.00,P0,0x0000000000000004,Not Active,Active,48608,81920,81,94,1395,1512,1770889120.559520,gen_max
2026-02-12_04:38:29,3479,1,rollout,101,1,2,0,NVIDIA A100 80GB PCIe,58,301.25,300.00,300.00,P0,0x0000000000000004,Not Active,Active,48608,81920,83,95,1395,1512,1770889121.559520,gen_max
2026-02-12_04:38:30,3480,1,rollout,101,1,2,0,NVIDIA A100 80GB PCIe,55,91.28,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24622,81920,3,100,1410,1512,1770889122.559520,gen_max
2026-02-12_04:38:31,3481,2,rl_policy,101,1,2,0,NVIDIA A100 80GB PCIe,59,294.35,300.00,300.00,P0,0x0000000000000004,Not Active,Active,29824,81920,36,98,1245,1512,1770889123.559520,adv
2026-02-12_04:38:33,3483,2,rl_policy,101,1,2,0,NVIDIA A100 80GB PCIe,60,305.30,300.00,300.00,P0,0x0000000000000004,Not Active,Active,29824,81920,37,98,1305,1512,1770889125.559520,adv
2026-02-12_04:38:34,3484,3,training,101,1,2,0,NVIDIA A100 80GB PCIe,59,267.05,300.00,300.00,P0,0x0000000000000004,Not Active,Active,45424,81920,36,73,1395,1512,1770889126.559520,update_actor
2026-02-12_04:38:35,3485,3,training,101,1,2,0,NVIDIA A100 80GB PCIe,59,244.19,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,46844,81920,45,90,1410,1512,1770889127.559520,update_actor
2026-02-12_04:38:36,3486,3,training,101,1,2,0,NVIDIA A100 80GB PCIe,59,269.02,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,46844,81920,46,92,1410,1512,1770889128.559520,update_actor
2026-02-12_04:38:37,3487,3,training,101,1,2,0,NVIDIA A100 80GB PCIe,59,251.62,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,46844,81920,51,95,1410,1512,1770889129.559520,update_actor
2026-02-12_04:38:39,3489,3,training,101,1,2,0,NVIDIA A100 80GB PCIe,59,265.97,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52164,81920,45,91,1410,1512,1770889131.559520,update_actor
2026-02-12_04:38:40,3490,3,training,101,1,2,0,NVIDIA A100 80GB PCIe,59,274.56,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52164,81920,61,100,1410,1512,1770889132.559520,update_actor
2026-02-12_04:38:41,3491,3,training,101,1,2,0,NVIDIA A100 80GB PCIe,59,272.05,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52164,81920,61,100,1410,1512,1770889133.559520,update_actor
2026-02-12_04:38:42,3492,3,training,101,1,2,0,NVIDIA A100 80GB PCIe,59,256.95,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,61,100,1410,1512,1770889134.559520,update_actor
2026-02-12_04:38:44,3494,3,training,101,1,2,0,NVIDIA A100 80GB PCIe,60,284.45,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,61,100,1410,1512,1770889136.559520,update_actor
2026-02-12_04:38:45,3495,3,training,101,1,2,0,NVIDIA A100 80GB PCIe,59,266.27,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52566,81920,60,99,1410,1512,1770889137.559520,update_actor
2026-02-12_04:38:46,3496,3,training,101,1,2,0,NVIDIA A100 80GB PCIe,59,277.90,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52566,81920,61,100,1410,1512,1770889138.559520,update_actor
2026-02-12_04:38:47,3497,3,training,101,1,2,0,NVIDIA A100 80GB PCIe,59,282.14,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52566,81920,61,100,1410,1512,1770889139.559520,update_actor
2026-02-12_04:38:49,3499,3,training,101,1,2,0,NVIDIA A100 80GB PCIe,59,257.16,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52566,81920,61,100,1410,1512,1770889141.559520,update_actor
2026-02-12_04:38:50,3500,3,training,101,1,2,0,NVIDIA A100 80GB PCIe,60,284.48,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52566,81920,51,93,1410,1512,1770889142.559520,update_actor
2026-02-12_04:38:51,3501,3,training,101,1,2,0,NVIDIA A100 80GB PCIe,60,288.34,300.00,300.00,P0,0x0000000000000004,Not Active,Active,52566,81920,46,90,1395,1512,1770889143.559520,update_actor
2026-02-12_04:38:52,3502,1,rollout,102,1,2,0,NVIDIA A100 80GB PCIe,57,90.69,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52566,81920,59,69,1410,1512,1770889144.559520,gen_max
2026-02-12_04:38:53,3503,1,rollout,102,1,2,0,NVIDIA A100 80GB PCIe,56,157.52,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,39794,81920,20,92,1410,1512,1770889145.559520,gen_max
2026-02-12_04:38:55,3505,1,rollout,102,1,2,0,NVIDIA A100 80GB PCIe,58,279.71,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,48648,81920,46,83,1410,1512,1770889147.559520,gen_max
2026-02-12_04:38:56,3506,1,rollout,102,1,2,0,NVIDIA A100 80GB PCIe,59,306.67,300.00,300.00,P0,0x0000000000000004,Not Active,Active,48648,81920,72,92,1395,1512,1770889148.559520,gen_max
2026-02-12_04:38:57,3507,1,rollout,102,1,2,0,NVIDIA A100 80GB PCIe,59,286.77,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,48648,81920,79,94,1410,1512,1770889149.559520,gen_max
2026-02-12_04:38:58,3508,1,rollout,102,1,2,0,NVIDIA A100 80GB PCIe,55,88.12,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24622,81920,3,100,1410,1512,1770889150.559520,gen_max
2026-02-12_04:39:00,3510,1,rollout,102,1,2,0,NVIDIA A100 80GB PCIe,55,87.93,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52182,81920,44,73,1410,1512,1770889152.559520,gen_max
2026-02-12_04:39:01,3511,1,rollout,102,1,2,0,NVIDIA A100 80GB PCIe,58,307.32,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,48608,81920,81,94,1410,1512,1770889153.559520,gen_max
2026-02-12_04:39:02,3512,1,rollout,102,1,2,0,NVIDIA A100 80GB PCIe,58,292.38,300.00,300.00,P0,0x0000000000000004,Not Active,Active,48608,81920,81,94,1395,1512,1770889154.559520,gen_max
2026-02-12_04:39:03,3513,1,rollout,102,1,2,0,NVIDIA A100 80GB PCIe,55,91.12,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24622,81920,3,100,1410,1512,1770889155.559520,gen_max
2026-02-12_04:39:04,3514,2,rl_policy,102,1,2,0,NVIDIA A100 80GB PCIe,58,301.70,300.00,300.00,P0,0x0000000000000004,Not Active,Active,27824,81920,36,94,1320,1512,1770889156.559520,adv
2026-02-12_04:39:06,3516,2,rl_policy,102,1,2,0,NVIDIA A100 80GB PCIe,59,316.94,300.00,300.00,P0,0x0000000000000004,Not Active,Active,29824,81920,37,98,1305,1512,1770889158.559520,adv
2026-02-12_04:39:07,3517,3,training,102,1,2,0,NVIDIA A100 80GB PCIe,58,174.75,300.00,300.00,P0,0x0000000000000004,Not Active,Active,32104,81920,35,86,1395,1512,1770889159.559520,update_actor
2026-02-12_04:39:08,3518,3,training,102,1,2,0,NVIDIA A100 80GB PCIe,59,260.05,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,46944,81920,51,92,1410,1512,1770889160.559520,update_actor
2026-02-12_04:39:09,3519,3,training,102,1,2,0,NVIDIA A100 80GB PCIe,59,270.98,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,46944,81920,46,90,1410,1512,1770889161.559520,update_actor
2026-02-12_04:39:11,3521,3,training,102,1,2,0,NVIDIA A100 80GB PCIe,59,305.47,300.00,300.00,P0,0x0000000000000004,Not Active,Active,46944,81920,44,90,1395,1512,1770889163.559520,update_actor
2026-02-12_04:39:12,3522,3,training,102,1,2,0,NVIDIA A100 80GB PCIe,59,251.74,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52164,81920,64,93,1410,1512,1770889164.559520,update_actor
2026-02-12_04:39:13,3523,3,training,102,1,2,0,NVIDIA A100 80GB PCIe,59,275.64,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52164,81920,61,100,1410,1512,1770889165.559520,update_actor
2026-02-12_04:39:14,3524,3,training,102,1,2,0,NVIDIA A100 80GB PCIe,59,279.81,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52164,81920,61,100,1410,1512,1770889166.559520,update_actor
2026-02-12_04:39:16,3526,3,training,102,1,2,0,NVIDIA A100 80GB PCIe,59,262.64,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52164,81920,61,100,1410,1512,1770889168.559520,update_actor
2026-02-12_04:39:17,3527,3,training,102,1,2,0,NVIDIA A100 80GB PCIe,59,276.54,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,58,98,1410,1512,1770889169.559520,update_actor
2026-02-12_04:39:18,3528,3,training,102,1,2,0,NVIDIA A100 80GB PCIe,59,257.45,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,61,100,1410,1512,1770889170.559520,update_actor
2026-02-12_04:39:19,3529,3,training,102,1,2,0,NVIDIA A100 80GB PCIe,59,272.96,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,61,100,1410,1512,1770889171.559520,update_actor
2026-02-12_04:39:20,3530,3,training,102,1,2,0,NVIDIA A100 80GB PCIe,59,285.55,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,61,100,1410,1512,1770889172.559520,update_actor
2026-02-12_04:39:22,3532,3,training,102,1,2,0,NVIDIA A100 80GB PCIe,60,276.13,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,59,100,1410,1512,1770889174.559520,update_actor
2026-02-12_04:39:23,3533,3,training,102,1,2,0,NVIDIA A100 80GB PCIe,59,218.20,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,59,97,1410,1512,1770889175.559520,update_actor
2026-02-12_04:39:24,3534,3,training,102,1,2,0,NVIDIA A100 80GB PCIe,60,281.09,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,54,94,1410,1512,1770889176.559520,update_actor
2026-02-12_04:39:25,3535,3,training,102,1,2,0,NVIDIA A100 80GB PCIe,60,286.48,300.00,300.00,P0,0x0000000000000004,Not Active,Active,52166,81920,49,92,1395,1512,1770889177.559520,update_actor
2026-02-12_04:39:27,3537,1,rollout,103,1,2,0,NVIDIA A100 80GB PCIe,56,93.02,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24622,81920,2,75,1410,1512,1770889179.559520,gen_max
2026-02-12_04:39:28,3538,1,rollout,103,1,2,0,NVIDIA A100 80GB PCIe,55,92.92,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,39988,81920,0,12,1410,1512,1770889180.559520,gen_max
2026-02-12_04:39:29,3539,1,rollout,103,1,2,0,NVIDIA A100 80GB PCIe,59,301.25,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,48616,81920,70,91,1410,1512,1770889181.559520,gen_max
2026-02-12_04:39:30,3540,1,rollout,103,1,2,0,NVIDIA A100 80GB PCIe,59,297.61,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,48616,81920,73,92,1410,1512,1770889182.559520,gen_max
2026-02-12_04:39:32,3542,1,rollout,103,1,2,0,NVIDIA A100 80GB PCIe,59,295.69,300.00,300.00,P0,0x0000000000000004,Not Active,Active,48620,81920,81,94,1395,1512,1770889184.559520,gen_max
2026-02-12_04:39:33,3543,1,rollout,103,1,2,0,NVIDIA A100 80GB PCIe,55,89.11,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24622,81920,0,0,1410,1512,1770889185.559520,gen_max
2026-02-12_04:39:34,3544,1,rollout,103,1,2,0,NVIDIA A100 80GB PCIe,55,91.17,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,39988,81920,3,100,1410,1512,1770889186.559520,gen_max
2026-02-12_04:39:35,3545,1,rollout,103,1,2,0,NVIDIA A100 80GB PCIe,58,312.62,300.00,300.00,P0,0x0000000000000004,Not Active,Active,48608,81920,81,94,1395,1512,1770889187.559520,gen_max
2026-02-12_04:39:36,3546,1,rollout,103,1,2,0,NVIDIA A100 80GB PCIe,58,289.77,300.00,300.00,P0,0x0000000000000004,Not Active,Active,48608,81920,82,94,1395,1512,1770889188.559520,gen_max
2026-02-12_04:39:38,3548,1,rollout,103,1,2,0,NVIDIA A100 80GB PCIe,55,91.44,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24622,81920,3,100,1410,1512,1770889190.559520,gen_max
2026-02-12_04:39:39,3549,2,rl_policy,103,1,2,0,NVIDIA A100 80GB PCIe,60,298.40,300.00,300.00,P0,0x0000000000000004,Not Active,Active,29824,81920,37,98,1305,1512,1770889191.559520,adv
2026-02-12_04:39:40,3550,2,rl_policy,103,1,2,0,NVIDIA A100 80GB PCIe,60,296.27,300.00,300.00,P0,0x0000000000000004,Not Active,Active,29824,81920,37,98,1305,1512,1770889192.559520,adv
2026-02-12_04:39:41,3551,3,training,103,1,2,0,NVIDIA A100 80GB PCIe,59,302.21,300.00,300.00,P0,0x0000000000000004,Not Active,Active,45524,81920,51,81,1380,1512,1770889193.559520,update_actor
2026-02-12_04:39:43,3553,3,training,103,1,2,0,NVIDIA A100 80GB PCIe,59,262.46,300.00,300.00,P0,0x0000000000000004,Not Active,Active,46944,81920,60,97,1395,1512,1770889195.559520,update_actor
2026-02-12_04:39:44,3554,3,training,103,1,2,0,NVIDIA A100 80GB PCIe,59,275.21,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,46944,81920,52,95,1410,1512,1770889196.559520,update_actor
2026-02-12_04:39:45,3555,3,training,103,1,2,0,NVIDIA A100 80GB PCIe,59,252.36,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,46944,81920,58,98,1410,1512,1770889197.559520,update_actor
2026-02-12_04:39:46,3556,3,training,103,1,2,0,NVIDIA A100 80GB PCIe,59,262.34,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52164,81920,47,92,1410,1512,1770889198.559520,update_actor
2026-02-12_04:39:48,3558,3,training,103,1,2,0,NVIDIA A100 80GB PCIe,59,255.86,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52164,81920,52,95,1410,1512,1770889200.559520,update_actor
2026-02-12_04:39:49,3559,3,training,103,1,2,0,NVIDIA A100 80GB PCIe,59,278.11,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52164,81920,57,97,1410,1512,1770889201.559520,update_actor
2026-02-12_04:39:50,3560,3,training,103,1,2,0,NVIDIA A100 80GB PCIe,60,299.73,300.00,300.00,P0,0x0000000000000004,Not Active,Active,52166,81920,61,100,1380,1512,1770889202.559520,update_actor
2026-02-12_04:39:51,3561,3,training,103,1,2,0,NVIDIA A100 80GB PCIe,59,256.58,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,51,94,1410,1512,1770889203.559520,update_actor
2026-02-12_04:39:52,3562,3,training,103,1,2,0,NVIDIA A100 80GB PCIe,60,297.70,300.00,300.00,P0,0x0000000000000004,Not Active,Active,52166,81920,54,96,1365,1512,1770889204.559520,update_actor
2026-02-12_04:39:54,3564,3,training,103,1,2,0,NVIDIA A100 80GB PCIe,60,301.14,300.00,300.00,P0,0x0000000000000004,Not Active,Active,52166,81920,60,100,1380,1512,1770889206.559520,update_actor
2026-02-12_04:39:55,3565,3,training,103,1,2,0,NVIDIA A100 80GB PCIe,59,257.47,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,63,99,1410,1512,1770889207.559520,update_actor
2026-02-12_04:39:56,3566,3,training,103,1,2,0,NVIDIA A100 80GB PCIe,60,280.67,300.00,300.00,P0,0x0000000000000004,Not Active,Active,52166,81920,61,100,1395,1512,1770889208.559520,update_actor
2026-02-12_04:39:57,3567,3,training,103,1,2,0,NVIDIA A100 80GB PCIe,59,242.18,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,61,100,1410,1512,1770889209.559520,update_actor
2026-02-12_04:39:59,3569,3,training,103,1,2,0,NVIDIA A100 80GB PCIe,60,282.90,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,63,100,1410,1512,1770889211.559520,update_actor
2026-02-12_04:40:00,3570,3,training,103,1,2,0,NVIDIA A100 80GB PCIe,58,282.83,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,66,99,1410,1512,1770889212.559520,update_actor
2026-02-12_04:40:01,3571,1,rollout,104,1,2,0,NVIDIA A100 80GB PCIe,57,196.58,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,32042,81920,5,100,1410,1512,1770889213.559520,gen_max
2026-02-12_04:40:02,3572,1,rollout,104,1,2,0,NVIDIA A100 80GB PCIe,58,287.07,300.00,300.00,P0,0x0000000000000004,Not Active,Active,48618,81920,61,93,1395,1512,1770889214.559520,gen_max
2026-02-12_04:40:04,3574,1,rollout,104,1,2,0,NVIDIA A100 80GB PCIe,59,301.64,300.00,300.00,P0,0x0000000000000004,Not Active,Active,48618,81920,72,92,1395,1512,1770889216.559520,gen_max
2026-02-12_04:40:05,3575,1,rollout,104,1,2,0,NVIDIA A100 80GB PCIe,59,298.08,300.00,300.00,P0,0x0000000000000004,Not Active,Active,48618,81920,78,93,1395,1512,1770889217.559520,gen_max
2026-02-12_04:40:06,3576,1,rollout,104,1,2,0,NVIDIA A100 80GB PCIe,56,92.53,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24622,81920,3,100,1410,1512,1770889218.559520,gen_max
2026-02-12_04:40:07,3577,1,rollout,104,1,2,0,NVIDIA A100 80GB PCIe,55,88.03,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52182,81920,24,44,1410,1512,1770889219.559520,gen_max
2026-02-12_04:40:08,3578,1,rollout,104,1,2,0,NVIDIA A100 80GB PCIe,58,298.09,300.00,300.00,P0,0x0000000000000004,Not Active,Active,48608,81920,80,93,1395,1512,1770889220.559520,gen_max
2026-02-12_04:40:10,3580,1,rollout,104,1,2,0,NVIDIA A100 80GB PCIe,59,298.86,300.00,300.00,P0,0x0000000000000004,Not Active,Active,48608,81920,81,94,1395,1512,1770889222.559520,gen_max
2026-02-12_04:40:11,3581,1,rollout,104,1,2,0,NVIDIA A100 80GB PCIe,55,91.45,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24668,81920,14,92,1410,1512,1770889223.559520,gen_max
2026-02-12_04:40:12,3582,2,rl_policy,104,1,2,0,NVIDIA A100 80GB PCIe,59,294.30,300.00,300.00,P0,0x0000000000000004,Not Active,Active,29824,81920,37,98,1305,1512,1770889224.559520,adv
2026-02-12_04:40:13,3583,2,rl_policy,104,1,2,0,NVIDIA A100 80GB PCIe,60,299.01,300.00,300.00,P0,0x0000000000000004,Not Active,Active,29824,81920,35,98,1290,1512,1770889225.559520,adv
2026-02-12_04:40:15,3585,3,training,104,1,2,0,NVIDIA A100 80GB PCIe,59,252.82,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,37304,81920,59,100,1410,1512,1770889227.559520,update_actor
2026-02-12_04:40:16,3586,3,training,104,1,2,0,NVIDIA A100 80GB PCIe,59,273.55,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,46844,81920,61,100,1410,1512,1770889228.559520,update_actor
2026-02-12_04:40:17,3587,3,training,104,1,2,0,NVIDIA A100 80GB PCIe,59,276.99,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,46844,81920,60,98,1410,1512,1770889229.559520,update_actor
2026-02-12_04:40:18,3588,3,training,104,1,2,0,NVIDIA A100 80GB PCIe,58,212.34,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,46844,81920,61,100,1410,1512,1770889230.559520,update_actor
2026-02-12_04:40:20,3590,3,training,104,1,2,0,NVIDIA A100 80GB PCIe,59,276.05,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52164,81920,59,100,1410,1512,1770889232.559520,update_actor
2026-02-12_04:40:21,3591,3,training,104,1,2,0,NVIDIA A100 80GB PCIe,59,265.05,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52164,81920,61,100,1410,1512,1770889233.559520,update_actor
2026-02-12_04:40:22,3592,3,training,104,1,2,0,NVIDIA A100 80GB PCIe,59,217.05,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52164,81920,61,100,1410,1512,1770889234.559520,update_actor
2026-02-12_04:40:23,3593,3,training,104,1,2,0,NVIDIA A100 80GB PCIe,60,274.65,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,61,99,1410,1512,1770889235.559520,update_actor
2026-02-12_04:40:24,3594,3,training,104,1,2,0,NVIDIA A100 80GB PCIe,60,282.55,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,59,100,1410,1512,1770889236.559520,update_actor
2026-02-12_04:40:26,3596,3,training,104,1,2,0,NVIDIA A100 80GB PCIe,60,284.92,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,51,93,1410,1512,1770889238.559520,update_actor
2026-02-12_04:40:27,3597,3,training,104,1,2,0,NVIDIA A100 80GB PCIe,60,285.82,300.00,300.00,P0,0x0000000000000004,Not Active,Active,52166,81920,47,90,1395,1512,1770889239.559520,update_actor
2026-02-12_04:40:28,3598,3,training,104,1,2,0,NVIDIA A100 80GB PCIe,60,252.73,300.00,300.00,P0,0x0000000000000004,Not Active,Active,52166,81920,44,91,1395,1512,1770889240.559520,update_actor
2026-02-12_04:40:29,3599,3,training,104,1,2,0,NVIDIA A100 80GB PCIe,60,273.87,300.00,300.00,P0,0x0000000000000004,Not Active,Active,52166,81920,51,93,1395,1512,1770889241.559520,update_actor
2026-02-12_04:40:31,3601,3,training,104,1,2,0,NVIDIA A100 80GB PCIe,60,248.82,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,47,91,1410,1512,1770889243.559520,update_actor
2026-02-12_04:40:32,3602,3,training,104,1,2,0,NVIDIA A100 80GB PCIe,60,279.52,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,44,90,1410,1512,1770889244.559520,update_actor
2026-02-12_04:40:33,3603,3,training,104,1,2,0,NVIDIA A100 80GB PCIe,60,253.20,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,52166,81920,48,93,1410,1512,1770889245.559520,update_actor
2026-02-12_04:40:34,3604,1,rollout,105,1,2,0,NVIDIA A100 80GB PCIe,56,92.63,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24622,81920,3,100,1410,1512,1770889246.559520,gen_max
2026-02-12_04:40:36,3606,1,rollout,105,1,2,0,NVIDIA A100 80GB PCIe,55,92.15,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,39988,81920,3,94,1410,1512,1770889248.559520,gen_max
2026-02-12_04:40:37,3607,1,rollout,105,1,2,0,NVIDIA A100 80GB PCIe,59,301.84,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,48658,81920,71,91,1410,1512,1770889249.559520,gen_max
2026-02-12_04:40:38,3608,1,rollout,105,1,2,0,NVIDIA A100 80GB PCIe,59,300.59,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,48658,81920,73,92,1410,1512,1770889250.559520,gen_max
2026-02-12_04:40:39,3609,1,rollout,105,1,2,0,NVIDIA A100 80GB PCIe,59,298.20,300.00,300.00,P0,0x0000000000000004,Not Active,Active,48658,81920,79,94,1395,1512,1770889251.559520,gen_max
2026-02-12_04:40:40,3610,1,rollout,105,1,2,0,NVIDIA A100 80GB PCIe,55,88.91,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24622,81920,0,0,1410,1512,1770889252.559520,gen_max
2026-02-12_04:40:42,3612,1,rollout,105,1,2,0,NVIDIA A100 80GB PCIe,57,256.98,300.00,300.00,P0,0x0000000000000004,Not Active,Active,48612,81920,2,68,1260,1512,1770889254.559520,gen_max
2026-02-12_04:40:43,3613,1,rollout,105,1,2,0,NVIDIA A100 80GB PCIe,58,298.07,300.00,300.00,P0,0x0000000000000004,Not Active,Active,48612,81920,81,94,1395,1512,1770889255.559520,gen_max
2026-02-12_04:40:44,3614,1,rollout,105,1,2,0,NVIDIA A100 80GB PCIe,59,293.75,300.00,300.00,P0,0x0000000000000004,Not Active,Active,48612,81920,83,94,1395,1512,1770889256.559520,gen_max
2026-02-12_04:40:45,3615,1,rollout,105,1,2,0,NVIDIA A100 80GB PCIe,55,92.25,300.00,300.00,P0,0x0000000000000000,Not Active,Not Active,24622,81920,3,100,1410,1512,1770889257.559520,gen_max
2026-02-12_04:40:47,3617,2,rl_policy,105,1,2,0,NVIDIA A100 80GB PCIe,60,295.68,300.00,300.00,P0,0x0000000000000004,Not Active,Active,29824,81920,36,98,1260,1512,1770889259.559520,adv
